review_id,order_id,customer_id,product_id,rating,review_text,review_date,helpful_votes
REV001914,ORD001915,CUST01196,PROD0099,5,Excellent product!,2024-03-10,128
REV006370,ORD006371,CUST01225,PROD0001,5,Excellent product!,2023-08-17,107
REV005402,ORD005403,CUST00126,PROD0119,5,Excellent product!,2024-03-26,28
REV007012,ORD007013,CUST00998,PROD0010,5,Excellent product!,2023-04-19,60
REV008011,ORD008012,CUST00047,PROD0078,5,Excellent product!,2024-03-26,93
REV003500,ORD003501,CUST01318,PROD0036,5,Excellent product!,2023-10-28,109
REV003953,ORD003954,CUST01751,PROD0126,4,"Very good, happy with purchase.",2024-02-20,128
REV001985,ORD001986,CUST01183,PROD0030,4,"Very good, happy with purchase.",2023-09-26,115
REV008207,ORD008208,CUST01026,PROD0103,4,"Very good, happy with purchase.",2023-01-10,44
REV002408,ORD002409,CUST00766,PROD0092,5,Excellent product!,2024-02-19,96
REV002607,ORD002608,CUST00750,PROD0032,5,Excellent product!,2024-02-08,119
REV006599,ORD006600,CUST01453,PROD0094,5,Excellent product!,2024-02-12,42
REV003375,ORD003376,CUST01510,PROD0002,4,"Very good, happy with purchase.",2023-08-12,143
REV002034,ORD002035,CUST01242,PROD0110,4,"Very good, happy with purchase.",2024-04-08,39
REV001928,ORD001929,CUST01228,PROD0061,5,Excellent product!,2024-04-04,20
REV005371,ORD005372,CUST00205,PROD0145,3,"Average, could be better.",2024-03-09,44
REV004230,ORD004231,CUST01116,PROD0116,3,"Average, could be better.",2024-02-05,150
REV001743,ORD001744,CUST00388,PROD0029,5,Excellent product!,2024-02-25,93
REV003074,ORD003075,CUST00547,PROD0057,3,"Average, could be better.",2024-04-11,73
REV001909,ORD001910,CUST01486,PROD0115,4,"Very good, happy with purchase.",2024-03-31,4
REV003623,ORD003624,CUST01427,PROD0019,4,"Very good, happy with purchase.",2023-12-25,19
REV003970,ORD003971,CUST01964,PROD0123,3,"Average, could be better.",2023-09-06,7
REV003083,ORD003084,CUST01192,PROD0065,4,"Very good, happy with purchase.",2023-04-29,134
REV003690,ORD003691,CUST00401,PROD0122,4,"Very good, happy with purchase.",2023-11-28,25
REV000593,ORD000594,CUST01349,PROD0044,4,"Very good, happy with purchase.",2023-10-31,24
REV001722,ORD001723,CUST00126,PROD0034,3,"Average, could be better.",2023-05-01,144
REV001807,ORD001808,CUST00767,PROD0118,5,Excellent product!,2022-10-02,65
REV002738,ORD002739,CUST01825,PROD0053,4,"Very good, happy with purchase.",2022-08-06,74
REV000621,ORD000622,CUST00322,PROD0069,4,"Very good, happy with purchase.",2022-12-24,53
REV005473,ORD005474,CUST01728,PROD0106,3,"Average, could be better.",2023-01-30,15
REV002351,ORD002352,CUST00078,PROD0117,4,"Very good, happy with purchase.",2023-04-23,146
REV000571,ORD000572,CUST01958,PROD0047,4,,2023-10-11,58
REV007820,ORD007821,CUST00451,PROD0042,4,"Very good, happy with purchase.",2024-03-20,146
REV007822,ORD007823,CUST00517,PROD0143,5,Excellent product!,2024-01-10,148
REV001010,ORD001011,CUST00132,PROD0074,5,Excellent product!,2024-01-12,150
REV003709,ORD003710,CUST00964,PROD0128,5,Excellent product!,2023-02-17,39
REV007924,ORD007925,CUST01291,PROD0130,1,"Terrible, do not buy.",2024-01-21,125
REV007940,ORD007941,CUST01823,PROD0134,5,Excellent product!,2024-04-19,78
REV000720,ORD000721,CUST00314,PROD0075,2,Disappointed with quality.,2024-04-01,51
REV003071,ORD003072,CUST01452,PROD0149,5,Excellent product!,2023-01-29,40
REV002599,ORD002600,CUST00461,PROD0115,4,"Very good, happy with purchase.",2024-04-21,18
REV004646,ORD004647,CUST01331,PROD0074,5,Excellent product!,2023-06-18,38
REV005966,ORD005967,CUST01991,PROD0143,5,Excellent product!,2023-10-26,53
REV003255,ORD003256,CUST00661,PROD0058,4,"Very good, happy with purchase.",2023-04-27,10
REV005387,ORD005388,CUST00955,PROD0097,4,"Very good, happy with purchase.",2024-03-17,136
REV000672,ORD000673,CUST00065,PROD0017,4,"Very good, happy with purchase.",2023-06-05,10
REV004319,ORD004320,CUST00911,PROD0115,3,"Average, could be better.",2024-02-12,81
REV000073,ORD000074,CUST01966,PROD0130,5,Excellent product!,2022-07-02,83
REV007510,ORD007511,CUST00699,PROD0097,4,"Very good, happy with purchase.",2022-06-23,52
REV004826,ORD004827,CUST00729,PROD0006,3,"Average, could be better.",2023-10-12,56
REV001685,ORD001686,CUST01306,PROD0036,5,Excellent product!,2023-07-22,31
REV003398,ORD003399,CUST01442,PROD0050,3,"Average, could be better.",2024-03-01,60
REV005390,ORD005391,CUST01784,PROD0056,3,"Average, could be better.",2022-12-30,59
REV000676,ORD000677,CUST00695,PROD0048,4,"Very good, happy with purchase.",2024-01-11,78
REV004842,ORD004843,CUST01958,PROD0145,5,Excellent product!,2023-08-31,145
REV000918,ORD000919,CUST00867,PROD0110,4,,2023-10-30,10
REV008120,ORD008121,CUST01031,PROD0040,5,Excellent product!,2023-11-18,17
REV005247,ORD005248,CUST00864,PROD0046,2,Disappointed with quality.,2024-03-20,48
REV004156,ORD004157,CUST01268,PROD0046,4,"Very good, happy with purchase.",2023-08-12,12
REV000024,ORD000025,CUST00730,PROD0036,4,"Very good, happy with purchase.",2023-08-12,79
REV002162,ORD002163,CUST00943,PROD0043,5,Excellent product!,2022-05-09,43
REV003973,ORD003974,CUST00915,PROD0096,1,"Terrible, do not buy.",2022-10-29,146
REV007324,ORD007325,CUST01003,PROD0004,4,"Very good, happy with purchase.",2024-02-09,85
REV003504,ORD003505,CUST00307,PROD0142,5,Excellent product!,2023-07-05,24
REV002113,ORD002114,CUST01845,PROD0002,5,Excellent product!,2023-10-26,41
REV005206,ORD005207,CUST00383,PROD0141,5,,2022-11-20,74
REV007178,ORD007179,CUST00833,PROD0019,2,Disappointed with quality.,2022-09-14,32
REV005665,ORD005666,CUST00365,PROD0126,4,"Very good, happy with purchase.",2024-04-07,98
REV005783,ORD005784,CUST00777,PROD0014,4,"Very good, happy with purchase.",2023-10-22,3
REV004200,ORD004201,CUST00879,PROD0078,5,Excellent product!,2023-09-05,147
REV000978,ORD000979,CUST00964,PROD0013,2,Disappointed with quality.,2022-10-27,140
REV002667,ORD002668,CUST00005,PROD0091,3,"Average, could be better.",2023-04-11,104
REV006425,ORD006426,CUST00014,PROD0140,4,"Very good, happy with purchase.",2022-07-25,75
REV008360,ORD008361,CUST00517,PROD0079,3,"Average, could be better.",2024-01-26,92
REV004926,ORD004927,CUST00351,PROD0032,5,Excellent product!,2023-01-13,107
REV001463,ORD001464,CUST01708,PROD0147,5,,2023-04-12,1
REV000535,ORD000536,CUST00517,PROD0041,5,Excellent product!,2024-02-17,49
REV006323,ORD006324,CUST00066,PROD0061,4,"Very good, happy with purchase.",2024-02-07,89
REV004273,ORD004274,CUST00111,PROD0121,5,Excellent product!,2022-12-22,81
REV003352,ORD003353,CUST01228,PROD0061,3,"Average, could be better.",2023-10-13,31
REV003237,ORD003238,CUST01186,PROD0044,3,"Average, could be better.",2024-02-01,87
REV000308,ORD000309,CUST01796,PROD0126,4,"Very good, happy with purchase.",2023-10-03,78
REV001315,ORD001316,CUST01011,PROD0139,2,Disappointed with quality.,2024-03-11,76
REV008314,ORD008315,CUST00383,PROD0110,2,Disappointed with quality.,2023-10-26,122
REV003067,ORD003068,CUST00495,PROD0126,4,"Very good, happy with purchase.",2024-02-08,107
REV006303,ORD006304,CUST01423,PROD0080,5,Excellent product!,2024-02-23,62
REV004027,ORD004028,CUST00322,PROD0026,5,Excellent product!,2023-03-10,121
REV003197,ORD003198,CUST01112,PROD0117,4,"Very good, happy with purchase.",2023-08-10,50
REV004833,ORD004834,CUST00585,PROD0124,3,"Average, could be better.",2023-12-22,149
REV008077,ORD008078,CUST00548,PROD0032,3,"Average, could be better.",2024-01-22,97
REV004805,ORD004806,CUST01173,PROD0018,4,"Very good, happy with purchase.",2023-02-07,71
REV003937,ORD003938,CUST00977,PROD0133,3,,2023-12-17,61
REV007142,ORD007143,CUST00685,PROD0139,2,,2024-03-30,15
REV005260,ORD005261,CUST01170,PROD0071,5,Excellent product!,2024-03-17,108
REV006446,ORD006447,CUST01496,PROD0017,4,"Very good, happy with purchase.",2022-06-15,23
REV006064,ORD006065,CUST01123,PROD0012,4,"Very good, happy with purchase.",2024-01-04,30
REV000284,ORD000285,CUST01319,PROD0014,5,Excellent product!,2023-09-07,116
REV005818,ORD005819,CUST00312,PROD0051,5,Excellent product!,2022-07-26,2
REV004756,ORD004757,CUST01672,PROD0005,4,"Very good, happy with purchase.",2024-01-31,54
REV003019,ORD003020,CUST00778,PROD0002,2,Disappointed with quality.,2023-08-04,146
REV005773,ORD005774,CUST00226,PROD0055,5,Excellent product!,2023-01-07,89
REV002108,ORD002109,CUST00168,PROD0015,5,Excellent product!,2023-10-07,142
REV006056,ORD006057,CUST00364,PROD0079,3,"Average, could be better.",2022-11-04,51
REV004691,ORD004692,CUST01087,PROD0136,5,Excellent product!,2024-02-14,118
REV004143,ORD004144,CUST00402,PROD0119,4,"Very good, happy with purchase.",2023-03-12,64
REV007722,ORD007723,CUST00547,PROD0086,5,Excellent product!,2023-07-10,115
REV003509,ORD003510,CUST01145,PROD0061,4,"Very good, happy with purchase.",2024-02-19,150
REV007566,ORD007567,CUST00117,PROD0080,4,"Very good, happy with purchase.",2024-01-29,112
REV005925,ORD005926,CUST00633,PROD0101,5,Excellent product!,2023-06-16,41
REV001852,ORD001853,CUST01957,PROD0087,5,Excellent product!,2024-02-08,105
REV006388,ORD006389,CUST01952,PROD0023,2,Disappointed with quality.,2024-01-18,139
REV003531,ORD003532,CUST00864,PROD0006,2,Disappointed with quality.,2023-10-23,123
REV000794,ORD000795,CUST00015,PROD0120,4,"Very good, happy with purchase.",2023-09-04,28
REV002535,ORD002536,CUST01281,PROD0126,4,"Very good, happy with purchase.",2024-04-10,107
REV007998,ORD007999,CUST01669,PROD0103,3,"Average, could be better.",2024-03-01,37
REV000037,ORD000038,CUST00332,PROD0070,5,Excellent product!,2023-09-23,124
REV005677,ORD005678,CUST00593,PROD0128,3,"Average, could be better.",2023-12-06,57
REV005223,ORD005224,CUST01544,PROD0063,5,Excellent product!,2022-07-31,80
REV001317,ORD001318,CUST01120,PROD0136,5,Excellent product!,2024-02-12,18
REV003327,ORD003328,CUST01543,PROD0024,2,Disappointed with quality.,2024-04-19,117
REV006173,ORD006174,CUST00464,PROD0071,5,Excellent product!,2022-11-29,121
REV003921,ORD003922,CUST01319,PROD0133,5,Excellent product!,2023-06-03,130
REV004418,ORD004419,CUST01641,PROD0012,3,,2023-08-25,33
REV001745,ORD001746,CUST00187,PROD0002,5,Excellent product!,2023-04-08,30
REV002921,ORD002922,CUST01656,PROD0093,5,Excellent product!,2023-10-05,143
REV004359,ORD004360,CUST01981,PROD0071,4,"Very good, happy with purchase.",2022-09-02,110
REV007546,ORD007547,CUST01178,PROD0014,2,Disappointed with quality.,2024-01-19,128
REV005866,ORD005867,CUST00511,PROD0010,5,Excellent product!,2023-07-07,123
REV000022,ORD000023,CUST00772,PROD0117,4,"Very good, happy with purchase.",2023-09-25,113
REV000117,ORD000118,CUST00734,PROD0146,5,Excellent product!,2023-09-26,17
REV000833,ORD000834,CUST01441,PROD0128,5,Excellent product!,2024-03-07,100
REV003715,ORD003716,CUST01139,PROD0108,4,"Very good, happy with purchase.",2024-04-07,122
REV006955,ORD006956,CUST00579,PROD0069,3,"Average, could be better.",2023-11-18,125
REV000196,ORD000197,CUST01475,PROD0040,3,"Average, could be better.",2024-02-29,116
REV007486,ORD007487,CUST00935,PROD0146,3,"Average, could be better.",2024-03-10,55
REV001578,ORD001579,CUST00167,PROD0083,5,Excellent product!,2024-03-21,98
REV007908,ORD007909,CUST00051,PROD0030,2,Disappointed with quality.,2023-05-30,119
REV002274,ORD002275,CUST01293,PROD0006,4,"Very good, happy with purchase.",2024-02-23,122
REV000403,ORD000404,CUST00239,PROD0115,4,"Very good, happy with purchase.",2023-09-03,110
REV007190,ORD007191,CUST00371,PROD0075,5,Excellent product!,2023-10-27,97
REV003243,ORD003244,CUST01168,PROD0027,4,"Very good, happy with purchase.",2024-01-23,145
REV004397,ORD004398,CUST00668,PROD0134,5,Excellent product!,2023-07-02,94
REV001231,ORD001232,CUST00117,PROD0010,5,Excellent product!,2024-04-13,21
REV000405,ORD000406,CUST00898,PROD0017,5,Excellent product!,2023-07-04,73
REV005270,ORD005271,CUST00322,PROD0130,2,Disappointed with quality.,2022-09-16,63
REV001249,ORD001250,CUST01583,PROD0102,3,"Average, could be better.",2023-12-21,38
REV004186,ORD004187,CUST01554,PROD0053,3,"Average, could be better.",2023-09-25,38
REV008251,ORD008252,CUST01281,PROD0127,4,"Very good, happy with purchase.",2023-12-20,38
REV006169,ORD006170,CUST00190,PROD0078,5,Excellent product!,2024-02-09,116
REV005780,ORD005781,CUST00438,PROD0085,3,"Average, could be better.",2022-09-21,61
REV003809,ORD003810,CUST01929,PROD0126,3,"Average, could be better.",2024-02-26,104
REV001167,ORD001168,CUST00233,PROD0038,5,Excellent product!,2023-02-15,103
REV000558,ORD000559,CUST00573,PROD0139,3,"Average, could be better.",2023-08-18,2
REV006836,ORD006837,CUST01185,PROD0118,4,"Very good, happy with purchase.",2024-03-01,142
REV004498,ORD004499,CUST01714,PROD0123,2,Disappointed with quality.,2024-04-11,78
REV007881,ORD007882,CUST00664,PROD0007,5,Excellent product!,2024-01-09,25
REV000591,ORD000592,CUST01109,PROD0083,4,"Very good, happy with purchase.",2023-11-20,73
REV000097,ORD000098,CUST01496,PROD0025,5,Excellent product!,2023-07-26,93
REV004086,ORD004087,CUST00805,PROD0041,3,"Average, could be better.",2023-12-31,69
REV001917,ORD001918,CUST00560,PROD0127,3,"Average, could be better.",2023-06-03,18
REV006857,ORD006858,CUST01307,PROD0087,5,Excellent product!,2023-09-23,28
REV008200,ORD008201,CUST01843,PROD0030,5,Excellent product!,2023-11-17,124
REV004896,ORD004897,CUST01357,PROD0130,4,"Very good, happy with purchase.",2022-11-17,87
REV004731,ORD004732,CUST00890,PROD0023,5,Excellent product!,2023-04-11,148
REV002030,ORD002031,CUST01191,PROD0110,2,Disappointed with quality.,2024-03-15,131
REV004939,ORD004940,CUST01854,PROD0090,5,Excellent product!,2024-01-01,146
REV004605,ORD004606,CUST01665,PROD0132,5,Excellent product!,2023-10-12,135
REV001279,ORD001280,CUST01702,PROD0059,4,"Very good, happy with purchase.",2024-02-13,23
REV007298,ORD007299,CUST01253,PROD0010,5,Excellent product!,2024-03-06,112
REV006801,ORD006802,CUST01493,PROD0118,3,"Average, could be better.",2023-12-26,92
REV003457,ORD003458,CUST00930,PROD0039,5,Excellent product!,2024-03-03,107
REV006284,ORD006285,CUST01074,PROD0100,5,Excellent product!,2023-06-29,97
REV001132,ORD001133,CUST01583,PROD0146,4,"Very good, happy with purchase.",2022-11-19,90
REV000857,ORD000858,CUST01522,PROD0137,1,"Terrible, do not buy.",2024-03-26,112
REV004116,ORD004117,CUST00150,PROD0129,5,Excellent product!,2023-09-18,54
REV001310,ORD001311,CUST00848,PROD0132,1,"Terrible, do not buy.",2023-05-02,129
REV004171,ORD004172,CUST01827,PROD0043,5,,2023-10-13,82
REV005632,ORD005633,CUST00259,PROD0041,2,Disappointed with quality.,2024-02-25,75
REV003115,ORD003116,CUST00344,PROD0118,5,Excellent product!,2024-03-26,105
REV000992,ORD000993,CUST01097,PROD0016,4,"Very good, happy with purchase.",2024-02-17,76
REV008175,ORD008176,CUST00090,PROD0062,3,"Average, could be better.",2022-09-02,149
REV002706,ORD002707,CUST01856,PROD0083,5,Excellent product!,2023-01-26,122
REV000113,ORD000114,CUST00790,PROD0110,5,Excellent product!,2023-04-01,123
REV001739,ORD001740,CUST01469,PROD0144,4,"Very good, happy with purchase.",2023-07-12,3
REV003360,ORD003361,CUST00839,PROD0020,4,"Very good, happy with purchase.",2024-03-11,142
REV007296,ORD007297,CUST00383,PROD0101,5,Excellent product!,2023-12-02,121
REV003678,ORD003679,CUST01555,PROD0015,5,Excellent product!,2024-02-06,109
REV007461,ORD007462,CUST00256,PROD0025,5,Excellent product!,2023-06-06,140
REV006978,ORD006979,CUST00260,PROD0046,5,Excellent product!,2023-05-21,52
REV007111,ORD007112,CUST00659,PROD0014,3,"Average, could be better.",2023-12-21,69
REV004819,ORD004820,CUST00322,PROD0011,5,,2023-11-02,148
REV002821,ORD002822,CUST01405,PROD0112,5,Excellent product!,2023-04-22,109
REV006922,ORD006923,CUST00248,PROD0071,4,"Very good, happy with purchase.",2023-01-16,124
REV000597,ORD000598,CUST00003,PROD0049,4,"Very good, happy with purchase.",2024-01-08,93
REV000937,ORD000938,CUST00384,PROD0143,4,,2023-01-12,101
REV002983,ORD002984,CUST00774,PROD0066,5,Excellent product!,2024-01-25,36
REV005144,ORD005145,CUST00145,PROD0102,5,Excellent product!,2024-04-15,77
REV004357,ORD004358,CUST01643,PROD0099,5,Excellent product!,2023-09-30,7
REV002668,ORD002669,CUST01878,PROD0123,4,"Very good, happy with purchase.",2024-01-02,63
REV007121,ORD007122,CUST01726,PROD0087,5,Excellent product!,2024-02-16,55
REV006605,ORD006606,CUST00265,PROD0116,5,Excellent product!,2023-12-21,22
REV003658,ORD003659,CUST00088,PROD0102,3,"Average, could be better.",2023-11-30,134
REV003900,ORD003901,CUST00647,PROD0119,4,"Very good, happy with purchase.",2023-07-21,36
REV002956,ORD002957,CUST00784,PROD0056,5,Excellent product!,2023-08-27,103
REV003095,ORD003096,CUST01940,PROD0048,5,Excellent product!,2023-09-14,66
REV006083,ORD006084,CUST01089,PROD0014,1,"Terrible, do not buy.",2023-06-25,125
REV000608,ORD000609,CUST01921,PROD0108,3,"Average, could be better.",2024-03-21,143
REV002820,ORD002821,CUST00043,PROD0112,3,"Average, could be better.",2024-01-19,13
REV006057,ORD006058,CUST01612,PROD0104,4,"Very good, happy with purchase.",2023-07-18,52
REV001290,ORD001291,CUST01004,PROD0081,4,"Very good, happy with purchase.",2023-02-05,111
REV001269,ORD001270,CUST00741,PROD0054,4,"Very good, happy with purchase.",2023-06-15,116
REV001723,ORD001724,CUST01983,PROD0105,5,Excellent product!,2022-09-13,106
REV007132,ORD007133,CUST01596,PROD0026,5,,2024-04-03,117
REV000420,ORD000421,CUST01394,PROD0129,3,"Average, could be better.",2023-07-06,44
REV004189,ORD004190,CUST00795,PROD0077,5,Excellent product!,2023-02-28,6
REV001881,ORD001882,CUST01592,PROD0075,5,Excellent product!,2024-03-07,58
REV002873,ORD002874,CUST01270,PROD0146,3,"Average, could be better.",2023-08-10,28
REV000028,ORD000029,CUST01859,PROD0022,4,"Very good, happy with purchase.",2024-03-10,60
REV004180,ORD004181,CUST01506,PROD0018,5,Excellent product!,2023-10-17,11
REV007538,ORD007539,CUST00094,PROD0136,5,Excellent product!,2024-03-10,12
REV002652,ORD002653,CUST00972,PROD0078,4,"Very good, happy with purchase.",2023-07-16,23
REV003342,ORD003343,CUST01496,PROD0078,3,"Average, could be better.",2024-01-16,71
REV001741,ORD001742,CUST01591,PROD0041,5,Excellent product!,2023-04-27,8
REV001894,ORD001895,CUST00714,PROD0101,4,"Very good, happy with purchase.",2023-10-24,110
REV001480,ORD001481,CUST00914,PROD0118,5,Excellent product!,2023-10-21,72
REV006344,ORD006345,CUST01171,PROD0066,5,Excellent product!,2023-12-22,78
REV004598,ORD004599,CUST00485,PROD0076,3,"Average, could be better.",2023-02-26,6
REV006854,ORD006855,CUST00586,PROD0122,3,"Average, could be better.",2024-01-11,8
REV004157,ORD004158,CUST01945,PROD0100,3,"Average, could be better.",2023-02-13,119
REV007406,ORD007407,CUST00848,PROD0116,3,"Average, could be better.",2024-01-28,33
REV007427,ORD007428,CUST01907,PROD0111,3,"Average, could be better.",2022-10-29,117
REV004847,ORD004848,CUST01561,PROD0069,5,Excellent product!,2024-02-24,77
REV004617,ORD004618,CUST00778,PROD0093,4,,2023-10-06,77
REV001767,ORD001768,CUST00723,PROD0005,4,"Very good, happy with purchase.",2022-12-10,13
REV005831,ORD005832,CUST01005,PROD0108,5,Excellent product!,2024-03-08,102
REV006395,ORD006396,CUST01169,PROD0028,5,Excellent product!,2023-02-17,106
REV004560,ORD004561,CUST01911,PROD0133,5,Excellent product!,2024-03-06,5
REV003232,ORD003233,CUST01219,PROD0102,3,"Average, could be better.",2023-07-16,137
REV004643,ORD004644,CUST01481,PROD0108,4,"Very good, happy with purchase.",2024-01-26,143
REV002201,ORD002202,CUST02000,PROD0042,2,Disappointed with quality.,2024-03-27,51
