order_id,customer_id,product_id,order_date,quantity,unit_price,discount,subtotal,shipping_cost,total_amount,order_status,delivery_days,channel
ORD000237,CUST00722,PROD0108,2024-01-08,5,46.22,0.2,184.88,0.0,184.88,Completed,9.0,Mobile App
ORD000238,CUST01109,PROD0077,2024-02-04,3,31.47,0.15,80.25,0.0,80.25,Completed,8.0,Website
ORD000239,CUST00782,PROD0039,2023-02-08,4,15.76,0.05,59.89,0.0,59.89,Cancelled,,Mobile App
ORD000240,CUST00082,PROD0044,2024-02-12,5,145.08,0.2,580.32,0.0,580.32,Completed,6.0,Website
ORD000241,CUST00193,PROD0083,2022-10-24,4,10.06,0.0,40.24,4.62,44.86,Completed,9.0,Website
ORD000242,CUST01825,PROD0088,2022-09-18,3,46.74,0.0,140.22,0.0,140.22,Completed,10.0,Website
ORD000243,CUST00311,PROD0003,2024-01-18,4,68.44,0.15,232.7,0.0,232.7,Cancelled,,Mobile App
ORD000244,CUST01112,PROD0006,2023-05-16,4,77.47,0.0,309.88,0.0,309.88,Returned,,Mobile App
ORD000245,CUST00293,PROD0106,2024-01-22,4,8.91,0.1,32.08,14.83,46.91,Returned,,Mobile App
ORD000246,CUST01100,PROD0147,2023-07-12,5,69.93,0.05,332.17,0.0,332.17,Completed,8.0,Phone
ORD000247,CUST01265,PROD0118,2023-06-09,3,38.54,0.15,98.28,0.0,98.28,Completed,11.0,Website
ORD000248,CUST01146,PROD0147,2023-10-12,3,69.93,0.05,199.3,0.0,199.3,Completed,5.0,In-Store
ORD000249,CUST00493,PROD0130,2022-12-20,3,31.92,0.0,95.76,0.0,95.76,Completed,7.0,Mobile App
ORD000250,CUST00592,PROD0133,2023-11-09,3,12.78,0.0,38.34,5.98,44.32,Completed,10.0,Phone
ORD000251,CUST01093,PROD0098,2023-08-07,3,14.36,0.2,34.46,8.76,43.22,Completed,1.0,Mobile App
ORD000252,CUST01927,PROD0043,2022-11-22,5,168.49,0.2,673.96,0.0,673.96,Completed,7.0,Mobile App
ORD000253,CUST00670,PROD0031,2024-01-21,1,14.7,0.0,14.7,5.98,20.68,Completed,8.0,Website
ORD000254,CUST00082,PROD0142,2024-01-06,5,77.43,0.0,387.15,0.0,387.15,Completed,1.0,Mobile App
ORD000255,CUST00367,PROD0137,2023-11-25,3,31.24,0.0,93.72,0.0,93.72,Completed,9.0,Website
ORD000256,CUST01689,PROD0143,2024-02-16,5,19.33,0.1,86.98,0.0,86.98,Cancelled,,Website
ORD000257,CUST01792,PROD0085,2023-10-03,4,72.95,0.0,291.8,0.0,291.8,Completed,11.0,In-Store
ORD000258,CUST01129,PROD0122,2023-12-17,3,94.49,0.2,226.78,0.0,226.78,Completed,14.0,Website
ORD000259,CUST00218,PROD0089,2024-03-08,4,143.13,0.2,458.02,0.0,458.02,Completed,4.0,Mobile App
ORD000260,CUST00451,PROD0004,2024-01-31,1,5.0,0.0,5.0,3.19,8.19,Returned,,In-Store
ORD000261,CUST01475,PROD0104,2023-03-09,1,101.35,0.1,91.22,0.0,91.22,Completed,14.0,Website
ORD000262,CUST00729,PROD0053,2023-12-03,1,37.91,0.0,37.91,5.81,43.72,Completed,2.0,Website
ORD000263,CUST01572,PROD0050,2024-01-13,4,29.59,0.1,106.52,0.0,106.52,Completed,11.0,Mobile App
ORD000264,CUST00603,PROD0115,2023-09-18,5,15.59,0.0,77.95,0.0,77.95,Completed,9.0,Website
ORD000265,CUST01872,PROD0031,2022-11-13,5,14.7,0.05,69.83,0.0,69.83,Cancelled,,Website
ORD000266,CUST00681,PROD0008,2024-01-23,1,13.18,0.15,11.2,11.25,22.45,Completed,7.0,Mobile App
ORD000267,CUST01584,PROD0013,2023-05-19,2,68.34,0.0,136.68,0.0,136.68,Completed,5.0,Website
ORD000268,CUST01026,PROD0012,2022-06-13,4,242.17,0.05,920.25,0.0,920.25,Completed,5.0,Website
ORD000269,CUST01956,PROD0144,2023-05-24,4,15.15,0.2,48.48,13.75,62.23,Completed,3.0,In-Store
ORD000270,CUST01128,PROD0037,2024-02-07,2,27.97,0.0,55.94,0.0,55.94,Completed,6.0,Website
ORD000271,CUST01252,PROD0112,2023-10-17,4,29.8,0.0,119.2,0.0,119.2,Completed,6.0,In-Store
ORD000272,CUST01574,PROD0048,2022-11-02,2,26.6,0.0,53.2,0.0,53.2,Completed,10.0,Website
ORD000273,CUST00900,PROD0076,2023-03-17,4,78.27,0.2,250.46,0.0,250.46,Completed,1.0,Mobile App
ORD000274,CUST00322,PROD0100,2023-05-24,3,40.76,0.1,110.05,0.0,110.05,Completed,5.0,Mobile App
ORD000275,CUST00667,PROD0058,2023-10-15,5,9.8,0.05,46.55,4.89,51.44,Completed,2.0,Website
ORD000276,CUST01675,PROD0137,2023-04-11,2,31.24,0.0,62.48,0.0,62.48,Completed,1.0,In-Store
ORD000277,CUST00168,PROD0074,2023-09-23,3,66.25,0.15,168.94,0.0,168.94,Completed,6.0,Website
ORD000278,CUST00709,PROD0015,2024-03-24,1,73.27,0.15,62.28,0.0,62.28,Completed,4.0,In-Store
ORD000279,CUST01536,PROD0024,2023-05-06,1,37.52,0.15,31.89,11.69,43.58,Completed,4.0,Website
ORD000280,CUST01311,PROD0119,2023-02-18,4,60.87,0.0,243.48,0.0,243.48,Completed,7.0,Mobile App
ORD000281,CUST01098,PROD0140,2024-02-20,2,20.92,0.1,37.66,5.2,42.86,Completed,6.0,Website
ORD000282,CUST00658,PROD0084,2023-10-13,2,22.37,0.0,44.74,8.77,53.51,Completed,5.0,In-Store
ORD000283,CUST00217,PROD0081,2024-02-26,1,59.72,0.05,56.73,0.0,56.73,Completed,2.0,Mobile App
ORD000284,CUST00672,PROD0095,2023-12-23,5,28.05,0.0,140.25,0.0,140.25,Cancelled,,In-Store
ORD000285,CUST01319,PROD0014,2023-08-10,5,237.79,0.2,951.16,0.0,951.16,Completed,11.0,Phone
ORD000286,CUST00322,PROD0024,2023-08-24,3,37.52,0.05,106.93,0.0,106.93,Completed,8.0,Website
ORD000287,CUST01618,PROD0094,2022-12-21,2,5.0,0.0,10.0,11.59,21.59,Cancelled,,Website
ORD000288,CUST00758,PROD0076,2024-02-20,1,78.27,0.2,62.62,0.0,62.62,Completed,13.0,Website
ORD000289,CUST00244,PROD0149,2023-06-02,3,6.68,0.15,17.03,12.09,29.12,Completed,10.0,Website
ORD000290,CUST00533,PROD0053,2022-09-27,1,37.91,0.0,37.91,3.47,41.38,Completed,9.0,In-Store
ORD000291,CUST00456,PROD0032,2022-10-22,5,375.59,0.0,1877.95,0.0,1877.95,Completed,7.0,Website
ORD000292,CUST00135,PROD0052,2023-11-17,2,92.67,0.2,148.27,0.0,148.27,Returned,,Website
ORD000293,CUST01881,PROD0047,2024-03-18,4,28.67,0.0,114.68,0.0,114.68,Completed,9.0,Website
ORD000294,CUST01096,PROD0143,2023-11-24,1,19.33,0.0,19.33,11.92,31.25,Completed,8.0,Website
ORD000295,CUST00403,PROD0074,2022-08-29,5,66.25,0.05,314.69,0.0,314.69,Completed,3.0,Website
ORD000296,CUST01365,PROD0047,2024-02-20,1,28.67,0.05,27.24,10.37,37.61,Completed,7.0,Mobile App
ORD000297,CUST01983,PROD0084,2023-01-16,2,22.37,0.05,42.5,12.18,54.68,Completed,13.0,Mobile App
ORD000298,CUST00208,PROD0145,2023-08-30,1,57.52,0.0,57.52,0.0,57.52,Completed,7.0,Website
ORD000299,CUST00386,PROD0072,2023-09-13,4,20.06,0.05,76.23,0.0,76.23,Processing,,Website
ORD000300,CUST01159,PROD0097,2024-03-02,2,9.7,0.1,17.46,12.14,29.6,Cancelled,,Website
ORD000301,CUST00134,PROD0058,2023-09-30,2,9.8,0.2,15.68,5.94,21.62,Returned,,Website
ORD000302,CUST01179,PROD0097,2024-03-04,4,9.7,0.0,38.8,14.58,53.38,Completed,6.0,Mobile App
ORD000303,CUST01326,PROD0150,2024-01-09,1,20.5,0.15,17.43,0.55,17.98,Completed,1.0,Website
ORD000304,CUST01135,PROD0123,2024-02-06,2,58.14,0.1,104.65,0.0,104.65,Completed,1.0,Mobile App
ORD000305,CUST00480,PROD0042,2024-03-02,1,10.06,0.15,8.55,1.27,9.82,Completed,10.0,Website
ORD000306,CUST01422,PROD0074,2023-06-17,2,66.25,0.15,112.62,0.0,112.62,Completed,5.0,Website
ORD000307,CUST00197,PROD0133,2023-12-03,3,12.78,0.1,34.51,11.27,45.78,Completed,14.0,Website
ORD000308,CUST01484,PROD0150,2023-12-18,3,20.5,0.05,58.42,0.0,58.42,Completed,3.0,Website
ORD000309,CUST01796,PROD0126,2023-09-15,3,5.0,0.15,12.75,10.65,23.4,Completed,6.0,Website
ORD000310,CUST00259,PROD0029,2024-03-13,5,18.6,0.0,93.0,0.0,93.0,Completed,3.0,Website
ORD000311,CUST00787,PROD0119,2024-03-02,5,60.87,0.1,273.91,0.0,273.91,Returned,,Website
ORD000312,CUST01357,PROD0019,2024-01-14,2,27.98,0.0,55.96,0.0,55.96,Completed,9.0,Website
ORD000313,CUST01310,PROD0116,2024-03-24,1,74.16,0.05,70.45,0.0,70.45,Completed,1.0,Website
ORD000314,CUST01538,PROD0136,2023-09-12,3,43.19,0.0,129.57,0.0,129.57,Completed,6.0,Phone
ORD000315,CUST01618,PROD0053,2023-01-18,4,37.91,0.05,144.06,0.0,144.06,Returned,,Mobile App
ORD000316,CUST00328,PROD0101,2024-01-31,5,36.29,0.0,181.45,0.0,181.45,Completed,2.0,Website
ORD000317,CUST01872,PROD0008,2024-03-07,2,13.18,0.1,23.72,7.54,31.26,Completed,13.0,In-Store
ORD000318,CUST00160,PROD0021,2023-08-12,5,122.54,0.0,612.7,0.0,612.7,Completed,10.0,Mobile App
ORD000319,CUST01007,PROD0021,2024-02-21,3,122.54,0.0,367.62,0.0,367.62,Completed,10.0,Website
ORD000320,CUST01567,PROD0027,2022-10-12,4,9.19,0.05,34.92,8.66,43.58,Returned,,Website
ORD000321,CUST00454,PROD0109,2023-11-08,4,19.49,0.1,70.16,0.0,70.16,Completed,4.0,Website
ORD000322,CUST00449,PROD0081,2023-08-16,5,59.72,0.1,268.74,0.0,268.74,Cancelled,,Website
ORD000323,CUST01546,PROD0004,2024-01-27,3,5.0,0.0,15.0,1.9,16.9,Cancelled,,Website
ORD000324,CUST00977,PROD0032,2024-03-18,1,375.59,0.1,338.03,0.0,338.03,Cancelled,,Mobile App
ORD000325,CUST00203,PROD0003,2023-08-30,2,68.44,0.2,109.5,0.0,109.5,Completed,9.0,Mobile App
ORD000326,CUST00013,PROD0079,2023-09-10,2,19.93,0.15,33.88,12.99,46.87,Completed,6.0,Website
ORD000327,CUST01043,PROD0011,2023-06-28,5,30.58,0.0,152.9,0.0,152.9,Cancelled,,Website
ORD000328,CUST00672,PROD0026,2024-01-27,5,67.92,0.15,288.66,0.0,288.66,Completed,2.0,Website
ORD000329,CUST00150,PROD0035,2023-06-26,3,72.06,0.0,216.18,0.0,216.18,Completed,12.0,In-Store
ORD000330,CUST00821,PROD0088,2023-06-15,5,46.74,0.05,222.02,0.0,222.02,Completed,4.0,Phone
ORD000331,CUST01318,PROD0113,2023-10-30,1,136.56,0.0,136.56,0.0,136.56,Returned,,Website
ORD000332,CUST01044,PROD0103,2024-02-01,5,35.99,0.0,179.95,0.0,179.95,Completed,4.0,In-Store
ORD000333,CUST01406,PROD0002,2023-11-09,3,114.1,0.1,308.07,0.0,308.07,Completed,6.0,Website
ORD000334,CUST01539,PROD0111,2024-03-21,1,47.29,0.0,47.29,9.49,56.78,Completed,5.0,Mobile App
ORD000335,CUST00505,PROD0086,2023-05-11,4,45.44,0.2,145.41,0.0,145.41,Completed,7.0,Website
ORD000336,CUST01216,PROD0092,2024-02-28,3,14.52,0.2,34.85,13.16,48.01,Completed,2.0,In-Store
ORD000337,CUST01834,PROD0011,2024-02-02,2,30.58,0.2,48.93,7.62,56.55,Completed,4.0,Mobile App
ORD000338,CUST00373,PROD0008,2023-02-11,2,13.18,0.1,23.72,8.92,32.64,Completed,13.0,Website
ORD000339,CUST00840,PROD0088,2023-12-01,2,46.74,0.0,93.48,0.0,93.48,Completed,3.0,Website
ORD000340,CUST00774,PROD0066,2023-08-01,1,44.66,0.2,35.73,10.57,46.3,Completed,7.0,Mobile App
ORD000341,CUST00569,PROD0083,2024-03-16,2,10.06,0.0,20.12,8.03,28.15,Completed,14.0,Phone
ORD000342,CUST00614,PROD0068,2024-02-27,1,44.01,0.0,44.01,14.45,58.46,Completed,1.0,In-Store
ORD000343,CUST01641,PROD0001,2023-12-23,2,24.9,0.05,47.31,14.7,62.01,Returned,,Website
ORD000344,CUST01864,PROD0108,2023-12-22,2,46.22,0.05,87.82,0.0,87.82,Completed,3.0,Website
ORD000345,CUST01043,PROD0068,2022-10-19,3,44.01,0.15,112.23,0.0,112.23,Returned,,Website
ORD000346,CUST00440,PROD0149,2023-12-04,2,6.68,0.1,12.02,4.75,16.77,Completed,4.0,Website
ORD000347,CUST01179,PROD0148,2024-03-19,1,14.66,0.05,13.93,7.43,21.36,Completed,5.0,Website
ORD000348,CUST01763,PROD0001,2024-02-26,5,24.9,0.0,124.5,0.0,124.5,Completed,3.0,Mobile App
ORD000349,CUST01564,PROD0131,2023-04-09,4,29.03,0.2,92.9,0.0,92.9,Completed,5.0,Mobile App
ORD000350,CUST01546,PROD0029,2023-12-14,2,18.6,0.2,29.76,12.47,42.23,Completed,6.0,Website
ORD000351,CUST01829,PROD0035,2023-11-17,4,72.06,0.0,288.24,0.0,288.24,Completed,8.0,Mobile App
ORD000352,CUST00122,PROD0109,2023-10-19,5,19.49,0.1,87.7,0.0,87.7,Processing,,Website
ORD000353,CUST01616,PROD0099,2023-10-08,3,68.63,0.2,164.71,0.0,164.71,Completed,12.0,Website
ORD000354,CUST00072,PROD0079,2023-06-21,2,19.93,0.1,35.87,7.56,43.43,Completed,9.0,Mobile App
ORD000355,CUST01039,PROD0053,2023-08-04,5,37.91,0.05,180.07,0.0,180.07,Completed,8.0,Website
ORD000356,CUST00736,PROD0057,2023-06-16,2,13.83,0.0,27.66,6.07,33.73,Completed,13.0,Mobile App
ORD000357,CUST00029,PROD0025,2023-06-19,2,69.99,0.15,118.98,0.0,118.98,Completed,1.0,Website
ORD000358,CUST01276,PROD0090,2023-05-08,2,40.95,0.1,73.71,0.0,73.71,Completed,14.0,Website
ORD000359,CUST00859,PROD0048,2023-04-28,5,26.6,0.0,133.0,0.0,133.0,Cancelled,,Website
ORD000360,CUST00941,PROD0043,2022-09-10,1,168.49,0.0,168.49,0.0,168.49,Cancelled,,Mobile App
ORD000361,CUST01537,PROD0022,2023-03-17,5,21.5,0.0,107.5,0.0,107.5,Completed,12.0,Mobile App
ORD000362,CUST00923,PROD0035,2023-09-29,1,72.06,0.0,72.06,0.0,72.06,Completed,13.0,Website
ORD000363,CUST00205,PROD0127,2023-05-23,5,209.95,0.2,839.8,0.0,839.8,Completed,12.0,Website
ORD000364,CUST00463,PROD0041,2024-01-13,3,5.42,0.0,16.26,14.97,31.23,Completed,4.0,Website
ORD000365,CUST01318,PROD0016,2023-10-17,5,83.49,0.05,396.58,0.0,396.58,Completed,12.0,Website
ORD000366,CUST00203,PROD0037,2023-09-25,3,27.97,0.1,75.52,0.0,75.52,Returned,,Website
ORD000367,CUST00058,PROD0143,2023-11-03,4,19.33,0.0,77.32,0.0,77.32,Completed,12.0,Website
ORD000368,CUST00547,PROD0105,2023-12-10,2,37.01,0.0,74.02,0.0,74.02,Completed,3.0,Website
ORD000369,CUST00868,PROD0037,2023-12-31,2,27.97,0.0,55.94,0.0,55.94,Returned,,Website
ORD000370,CUST01889,PROD0055,2024-01-31,2,83.78,0.05,159.18,0.0,159.18,Cancelled,,Website
ORD000371,CUST01815,PROD0014,2024-01-11,1,237.79,0.0,237.79,0.0,237.79,Completed,5.0,Mobile App
ORD000372,CUST00498,PROD0098,2023-08-31,2,14.36,0.0,28.72,7.12,35.84,Completed,3.0,Website
ORD000373,CUST00919,PROD0015,2023-04-24,2,73.27,0.2,117.23,0.0,117.23,Completed,1.0,Mobile App
ORD000374,CUST00642,PROD0061,2024-03-20,4,35.83,0.2,114.66,0.0,114.66,Processing,,Website
ORD000375,CUST01112,PROD0147,2022-04-16,3,69.93,0.0,209.79,0.0,209.79,Completed,7.0,Website
ORD000376,CUST01195,PROD0003,2022-09-10,3,68.44,0.05,195.05,0.0,195.05,Completed,8.0,In-Store
ORD000377,CUST00062,PROD0025,2024-01-03,4,69.99,0.0,279.96,0.0,279.96,Cancelled,,Mobile App
ORD000378,CUST00332,PROD0007,2022-09-27,4,37.96,0.0,151.84,0.0,151.84,Completed,10.0,Website
ORD000379,CUST00389,PROD0116,2023-03-31,2,74.16,0.0,148.32,0.0,148.32,Completed,2.0,Website
ORD000380,CUST00947,PROD0145,2023-12-22,1,57.52,0.15,48.89,7.64,56.53,Completed,2.0,Mobile App
ORD000381,CUST01016,PROD0048,2023-07-13,1,26.6,0.0,26.6,12.06,38.66,Cancelled,,Website
ORD000382,CUST00769,PROD0072,2024-02-29,4,20.06,0.2,64.19,0.0,64.19,Completed,2.0,In-Store
ORD000383,CUST00228,PROD0043,2023-10-14,5,168.49,0.2,673.96,0.0,673.96,Completed,2.0,Mobile App
ORD000384,CUST00013,PROD0066,2023-08-26,3,44.66,0.0,133.98,0.0,133.98,Completed,7.0,Website
ORD000385,CUST00193,PROD0078,2022-12-31,3,14.86,0.2,35.66,11.8,47.46,Processing,,Website
ORD000386,CUST00377,PROD0037,2023-07-21,1,27.97,0.15,23.77,5.96,29.73,Completed,3.0,Website
ORD000387,CUST01170,PROD0022,2024-02-10,2,21.5,0.15,36.55,13.71,50.26,Returned,,In-Store
ORD000388,CUST00035,PROD0070,2023-11-28,3,105.18,0.15,268.21,0.0,268.21,Completed,14.0,Website
ORD000389,CUST01113,PROD0097,2023-07-14,5,9.7,0.0,48.5,3.12,51.62,Completed,3.0,Website
ORD000390,CUST00889,PROD0081,2023-10-18,1,59.72,0.0,59.72,0.0,59.72,Completed,3.0,Website
ORD000391,CUST00162,PROD0077,2024-01-23,5,31.47,0.0,157.35,0.0,157.35,Completed,11.0,Mobile App
ORD000392,CUST00586,PROD0150,2024-01-11,5,20.5,0.0,102.5,0.0,102.5,Completed,2.0,In-Store
ORD000393,CUST00132,PROD0028,2023-12-27,5,185.02,0.15,786.34,0.0,786.34,Completed,2.0,Website
ORD000394,CUST00160,PROD0024,2024-02-09,2,37.52,0.2,60.03,0.0,60.03,Processing,,Website
ORD000395,CUST01719,PROD0074,2024-03-15,5,66.25,0.2,265.0,0.0,265.0,Completed,9.0,Website
ORD000396,CUST00523,PROD0143,2023-03-24,4,19.33,0.2,61.86,0.0,61.86,Completed,9.0,Mobile App
ORD000397,CUST00260,PROD0119,2023-01-20,4,60.87,0.0,243.48,0.0,243.48,Completed,1.0,Mobile App
ORD000398,CUST00552,PROD0117,2024-01-13,3,76.15,0.0,228.45,0.0,228.45,Completed,9.0,Website
ORD000399,CUST00898,PROD0143,2024-02-29,1,19.33,0.1,17.4,1.64,19.04,Completed,1.0,Mobile App
ORD000400,CUST01270,PROD0146,2024-03-26,2,32.16,0.0,64.32,0.0,64.32,Completed,7.0,Website
ORD000401,CUST01209,PROD0147,2023-09-17,5,69.93,0.2,279.72,0.0,279.72,Completed,13.0,Website
ORD000402,CUST01996,PROD0101,2023-07-15,5,36.29,0.15,154.23,0.0,154.23,Completed,11.0,Website
ORD000403,CUST00835,PROD0059,2023-06-01,3,37.86,0.1,102.22,0.0,102.22,Returned,,Website
ORD000404,CUST00239,PROD0115,2023-08-30,1,15.59,0.1,14.03,2.37,16.4,Completed,4.0,Mobile App
ORD000405,CUST01081,PROD0082,2024-01-25,3,41.73,0.05,118.93,0.0,118.93,Completed,3.0,Website
ORD000406,CUST00898,PROD0017,2023-06-21,2,195.72,0.0,391.44,0.0,391.44,Completed,12.0,Website
ORD000407,CUST01406,PROD0038,2024-03-21,1,70.57,0.0,70.57,0.0,70.57,Completed,6.0,Phone
ORD000408,CUST01320,PROD0056,2023-12-20,1,46.96,0.0,46.96,0.31,47.27,Completed,9.0,In-Store
ORD000409,CUST00510,PROD0075,2023-12-23,4,238.44,0.05,906.07,0.0,906.07,Completed,4.0,Website
ORD000410,CUST01254,PROD0001,2023-08-22,5,24.9,0.1,112.05,0.0,112.05,Completed,10.0,Mobile App
ORD000411,CUST01164,PROD0032,2022-09-06,3,375.59,0.0,1126.77,0.0,1126.77,Cancelled,,Website
ORD000412,CUST01265,PROD0149,2022-04-23,1,6.68,0.05,6.35,8.52,14.87,Completed,12.0,Website
ORD000413,CUST01681,PROD0036,2022-10-04,4,66.17,0.0,264.68,0.0,264.68,Completed,8.0,Mobile App
ORD000414,CUST01192,PROD0137,2024-02-21,5,31.24,0.15,132.77,0.0,132.77,Cancelled,,Website
ORD000415,CUST01468,PROD0012,2023-11-16,4,242.17,0.0,968.68,0.0,968.68,Completed,9.0,Mobile App
ORD000416,CUST00690,PROD0140,2024-01-12,1,20.92,0.2,16.74,13.0,29.74,Completed,9.0,Website
ORD000417,CUST01394,PROD0063,2023-08-03,1,338.73,0.0,338.73,0.0,338.73,Completed,1.0,In-Store
ORD000418,CUST01672,PROD0132,2024-01-27,3,81.92,0.15,208.9,0.0,208.9,Completed,4.0,Website
ORD000419,CUST00878,PROD0063,2023-01-10,4,338.73,0.0,1354.92,0.0,1354.92,Completed,2.0,Website
ORD000420,CUST00175,PROD0024,2023-06-05,5,37.52,0.1,168.84,0.0,168.84,Completed,11.0,Mobile App
ORD000421,CUST01394,PROD0129,2023-06-19,2,18.83,0.2,30.13,8.6,38.73,Completed,13.0,Mobile App
ORD000422,CUST01009,PROD0067,2023-11-08,1,23.6,0.0,23.6,5.45,29.05,Completed,6.0,Mobile App
ORD000423,CUST00569,PROD0106,2024-03-07,1,8.91,0.05,8.46,4.82,13.28,Processing,,Website
ORD000424,CUST01244,PROD0065,2024-03-29,3,5.52,0.1,14.9,13.36,28.26,Returned,,Website
ORD000425,CUST01719,PROD0114,2023-08-17,2,24.26,0.15,41.24,0.81,42.05,Completed,1.0,In-Store
ORD000426,CUST00547,PROD0005,2024-01-06,2,13.41,0.15,22.8,11.55,34.35,Returned,,Website
ORD000427,CUST01411,PROD0039,2023-09-26,2,15.76,0.15,26.79,3.34,30.13,Completed,8.0,Mobile App
ORD000428,CUST01571,PROD0001,2023-12-05,2,24.9,0.05,47.31,2.11,49.42,Cancelled,,Website
ORD000429,CUST01026,PROD0018,2024-01-21,4,46.5,0.0,186.0,0.0,186.0,Completed,12.0,Website
ORD000430,CUST01112,PROD0059,2023-02-19,3,37.86,0.15,96.54,0.0,96.54,Completed,4.0,Website
ORD000431,CUST01827,PROD0089,2023-02-18,4,143.13,0.0,572.52,0.0,572.52,Completed,1.0,In-Store
ORD000432,CUST01827,PROD0025,2023-12-24,5,69.99,0.0,349.95,0.0,349.95,Completed,9.0,Phone
ORD000433,CUST00220,PROD0030,2024-01-19,4,26.09,0.0,104.36,0.0,104.36,Completed,11.0,Mobile App
ORD000434,CUST00230,PROD0089,2023-12-30,5,143.13,0.0,715.65,0.0,715.65,Completed,5.0,Mobile App
ORD000435,CUST01828,PROD0030,2023-12-13,1,26.09,0.0,26.09,6.97,33.06,Completed,3.0,Mobile App
ORD000436,CUST01823,PROD0105,2024-02-11,1,37.01,0.0,37.01,1.28,38.29,Cancelled,,Mobile App
ORD000437,CUST01070,PROD0118,2022-12-17,1,38.54,0.0,38.54,1.35,39.89,Completed,12.0,Mobile App
ORD000438,CUST00411,PROD0146,2023-06-08,4,32.16,0.0,128.64,0.0,128.64,Completed,6.0,Website
ORD000439,CUST01730,PROD0068,2023-07-26,5,44.01,0.15,187.04,0.0,187.04,Cancelled,,Website
ORD000440,CUST00639,PROD0110,2024-02-08,4,10.72,0.2,34.3,4.88,39.18,Completed,14.0,Website
ORD000441,CUST01497,PROD0080,2023-09-05,4,19.43,0.15,66.06,0.0,66.06,Completed,1.0,Website
ORD000442,CUST00626,PROD0046,2024-03-11,2,147.92,0.05,281.05,0.0,281.05,Completed,7.0,Mobile App
ORD000443,CUST01746,PROD0099,2023-08-15,1,68.63,0.0,68.63,0.0,68.63,Completed,10.0,Website
ORD000444,CUST00978,PROD0094,2023-04-19,4,5.0,0.15,17.0,11.15,28.15,Completed,11.0,Website
ORD000445,CUST01975,PROD0126,2023-05-08,2,5.0,0.0,10.0,3.52,13.52,Completed,9.0,Website
ORD000446,CUST00171,PROD0105,2023-03-02,5,37.01,0.0,185.05,0.0,185.05,Completed,3.0,In-Store
ORD000447,CUST01551,PROD0033,2024-01-05,4,41.18,0.15,140.01,0.0,140.01,Completed,3.0,Mobile App
ORD000448,CUST01265,PROD0101,2023-05-06,4,36.29,0.15,123.39,0.0,123.39,Completed,13.0,Website
ORD000449,CUST01101,PROD0103,2024-01-28,2,35.99,0.2,57.58,0.0,57.58,Cancelled,,Mobile App
ORD000450,CUST00590,PROD0105,2023-11-26,5,37.01,0.05,175.8,0.0,175.8,Completed,9.0,Mobile App
ORD000451,CUST00553,PROD0076,2024-03-12,4,78.27,0.05,297.43,0.0,297.43,Completed,14.0,Website
ORD000452,CUST01827,PROD0016,2023-11-22,2,83.49,0.0,166.98,0.0,166.98,Completed,1.0,Mobile App
ORD000453,CUST00259,PROD0078,2024-03-07,5,14.86,0.1,66.87,0.0,66.87,Completed,8.0,In-Store
ORD000454,CUST01994,PROD0033,2022-09-02,2,41.18,0.0,82.36,0.0,82.36,Completed,14.0,Website
ORD000455,CUST00040,PROD0014,2022-10-31,3,237.79,0.15,606.36,0.0,606.36,Cancelled,,Mobile App
ORD000456,CUST00283,PROD0097,2023-12-30,5,9.7,0.0,48.5,14.21,62.71,Completed,3.0,Website
ORD000457,CUST00434,PROD0065,2024-01-28,5,5.52,0.15,23.46,11.27,34.73,Completed,3.0,Mobile App
ORD000458,CUST00371,PROD0005,2023-10-29,4,13.41,0.15,45.59,10.36,55.95,Completed,13.0,Mobile App
ORD000459,CUST01478,PROD0026,2023-02-16,5,67.92,0.05,322.62,0.0,322.62,Returned,,Mobile App
ORD000460,CUST01120,PROD0021,2023-06-18,5,122.54,0.0,612.7,0.0,612.7,Completed,8.0,Mobile App
ORD000461,CUST01442,PROD0060,2023-07-06,3,28.39,0.0,85.17,0.0,85.17,Completed,6.0,Website
ORD000462,CUST01616,PROD0129,2023-12-17,5,18.83,0.2,75.32,0.0,75.32,Completed,3.0,Website
ORD000463,CUST01082,PROD0071,2023-11-27,5,8.53,0.2,34.12,6.3,40.42,Returned,,Website
ORD000464,CUST01719,PROD0067,2023-07-27,1,23.6,0.0,23.6,12.7,36.3,Completed,14.0,Phone
ORD000465,CUST00725,PROD0024,2023-01-16,2,37.52,0.2,60.03,0.0,60.03,Completed,6.0,Mobile App
ORD000466,CUST01166,PROD0072,2024-03-02,1,20.06,0.2,16.05,10.89,26.94,Completed,4.0,Website
ORD000467,CUST00243,PROD0014,2024-03-08,3,237.79,0.1,642.03,0.0,642.03,Returned,,Website
ORD000468,CUST01082,PROD0002,2023-09-16,2,114.1,0.05,216.79,0.0,216.79,Completed,3.0,Website
ORD000469,CUST00637,PROD0130,2023-08-06,4,31.92,0.0,127.68,0.0,127.68,Completed,1.0,Website
ORD000470,CUST00473,PROD0052,2024-01-29,1,92.67,0.1,83.4,0.0,83.4,Completed,8.0,Website
ORD000471,CUST01213,PROD0013,2023-11-11,1,68.34,0.0,68.34,0.0,68.34,Completed,13.0,Website
ORD000472,CUST00090,PROD0077,2022-08-14,4,31.47,0.2,100.7,0.0,100.7,Completed,2.0,Website
ORD000473,CUST01718,PROD0026,2023-12-15,5,67.92,0.2,271.68,0.0,271.68,Returned,,In-Store
